row_id,subject,upperbody_label,split_group
2226,5,TLR,global_train
2227,5,TLR,global_train
2228,5,TLR,global_train
2229,5,TLR,global_train
2230,5,TLR,global_train
2231,5,TLR,global_train
2232,5,TLR,global_train
2233,5,TLR,global_train
2234,5,TLR,global_train
2235,5,TLR,global_train
2236,5,TLR,global_train
2237,5,TLR,global_train
2238,5,TLR,global_train
2239,5,TLR,global_train
2240,5,TLR,global_train
2241,5,TLR,global_train
2242,5,TLR,global_train
2243,5,TLR,global_train
2244,5,TLR,global_train
2245,5,TLR,global_train
2246,5,TLR,global_train
2247,5,TLR,global_train
2248,5,TLR,global_train
2249,5,TLR,global_train
2250,5,TLR,global_train
2251,5,TLR,global_train
2252,5,TLR,global_train
2253,5,TUP,global_train
2254,5,TUP,global_train
2255,5,TUP,global_train
2256,5,TUP,global_train
2257,5,TUP,global_train
2258,5,TUP,global_train
2259,5,TUP,global_train
2260,5,TUP,global_train
2261,5,TUP,global_train
2262,5,TUP,global_train
2263,5,TUP,global_train
2264,5,TUP,global_train
2265,5,TUP,global_train
2266,5,TUP,global_train
2267,5,TUP,global_train
2268,5,TUP,global_train
2269,5,TUP,global_train
2270,5,TUP,global_train
2271,5,TUP,global_train
2272,5,TUP,global_train
2273,5,TUP,global_train
2274,5,TUP,global_train
2275,5,TUP,global_train
2276,5,TUP,global_train
2277,5,TUP,global_train
2278,5,TUP,global_train
2279,5,TUP,global_train
2280,5,TUP,global_train
2281,5,TUP,global_train
2282,5,TUP,global_train
2283,5,TUP,global_train
2284,5,TUP,global_train
2285,5,TUP,global_train
2286,5,TUP,global_train
2287,5,TUP,global_train
2288,5,TUP,global_train
2289,5,TUP,global_train
2290,5,TUP,global_train
2291,5,TUP,global_train
2292,5,TUP,global_train
2293,5,TUP,global_train
2294,5,TUP,global_train
2295,5,TUP,global_train
2296,5,TUP,global_train
2297,5,TUP,global_train
2298,5,TUP,global_train
2299,5,TUP,global_train
2300,5,TUP,global_train
2301,5,TUP,global_train
2302,5,TUP,global_train
2303,5,TUP,global_train
2304,5,TUP,global_train
2305,5,TUP,global_train
2306,5,TUP,global_train
2307,5,TUP,global_train
2308,5,TUP,global_train
2309,5,TUP,global_train
2310,5,TUP,global_train
2311,5,TUP,global_train
2312,5,TUP,global_train
2313,5,TUP,global_train
2314,5,TUP,global_train
2315,5,TUP,global_train
2316,5,TUP,global_train
2317,5,TUP,global_train
2318,5,TUP,global_train
2319,5,TUP,global_train
2320,5,TUP,global_train
2321,5,TUP,global_train
2322,5,TUP,global_train
2323,5,TUP,global_train
2324,5,TUP,global_train
2325,5,TUP,global_train
2326,5,TUP,global_train
2327,5,TUP,global_train
2328,5,TUP,global_train
2329,5,TUP,global_train
2330,5,TUP,global_train
2331,5,TUP,global_train
2332,5,TUP,global_train
2333,5,TUP,global_train
2334,5,TUP,global_train
2335,5,TUP,global_train
2336,5,TUP,global_train
2337,5,TUP,global_train
2338,5,TUP,global_train
2339,5,TUP,global_train
2340,5,TUP,global_train
2341,5,TUP,global_train
2342,5,TUP,global_train
2343,5,TUP,global_train
2344,5,TUP,global_train
2345,5,TUP,global_train
2346,5,TUP,global_train
2347,5,TUP,global_train
2348,5,TUP,global_train
2349,5,TUP,global_train
2350,5,TUP,global_train
2351,5,TUP,global_train
2352,5,TUP,global_train
2353,5,TUP,global_train
2354,5,TUP,global_train
2355,5,TUP,global_train
2356,5,TUP,global_train
2357,5,TUP,global_train
2358,5,TUP,global_train
2359,5,TUP,global_train
2360,5,TUP,global_train
2361,5,TUP,global_train
2362,5,TUP,global_train
2363,5,TUP,global_train
2364,5,TUP,global_train
2365,5,TUP,global_train
2366,5,TUP,global_train
2367,5,TUP,global_train
2368,5,TUP,global_train
2369,5,TUP,global_train
2370,5,TUP,global_train
2371,5,TUP,global_train
2372,5,TUP,global_train
2373,5,TUP,global_train
2374,5,TUP,global_train
2375,5,TUP,global_train
2376,5,TUP,global_train
2377,5,TUP,global_train
2378,5,TUP,global_train
2379,5,TUP,global_train
2380,5,TUP,global_train
2381,5,TUP,global_train
2382,5,TUP,global_train
2383,5,TUP,global_train
2384,5,TUP,global_train
2385,5,TUP,global_train
2386,5,TUP,global_train
2387,5,TUP,global_train
2388,5,TUP,global_train
2389,5,TUP,global_train
2390,5,TUP,global_train
2391,5,TUP,global_train
2392,5,TUP,global_train
2393,5,TUP,global_train
2394,6,TLB,global_train
2395,6,TLB,global_train
2396,6,TLB,global_train
2397,6,TLB,global_train
2398,6,TLB,global_train
2399,6,TLB,global_train
2400,6,TLB,global_train
2401,6,TLB,global_train
2402,6,TLB,global_train
2403,6,TLB,global_train
2404,6,TLF,global_train
2405,6,TLF,global_train
2406,6,TLF,global_train
2407,6,TLF,global_train
2408,6,TLF,global_train
2409,6,TLF,global_train
2410,6,TLF,global_train
2411,6,TLF,global_train
2412,6,TLF,global_train
2413,6,TLF,global_train
2414,6,TLF,global_train
2415,6,TLF,global_train
2416,6,TLF,global_train
2417,6,TLF,global_train
2418,6,TLF,global_train
2419,6,TLF,global_train
2420,6,TLF,global_train
2421,6,TLF,global_train
2422,6,TLF,global_train
2423,6,TLF,global_train
2424,6,TLF,global_train
2425,6,TLF,global_train
2426,6,TLF,global_train
2427,6,TLF,global_train
2428,6,TLF,global_train
2429,6,TLF,global_train
2430,6,TLF,global_train
2431,6,TLF,global_train
2432,6,TLF,global_train
2433,6,TLF,global_train
2434,6,TLF,global_train
2435,6,TLF,global_train
2436,6,TLF,global_train
2437,6,TLF,global_train
2438,6,TLF,global_train
2439,6,TLF,global_train
2440,6,TLF,global_train
2441,6,TLF,global_train
2442,6,TLF,global_train
2443,6,TLF,global_train
2444,6,TLF,global_train
2445,6,TLF,global_train
2446,6,TLF,global_train
2447,6,TLF,global_train
2448,6,TLF,global_train
2449,6,TLF,global_train
2450,6,TLF,global_train
2451,6,TLF,global_train
2452,6,TLF,global_train
2453,6,TLF,global_train
2454,6,TLF,global_train
2455,6,TLF,global_train
2456,6,TLF,global_train
2457,6,TLF,global_train
2458,6,TLF,global_train
2459,6,TLF,global_train
2460,6,TLF,global_train
2461,6,TLF,global_train
2462,6,TLF,global_train
2463,6,TLF,global_train
2464,6,TLF,global_train
2465,6,TLF,global_train
2466,6,TLF,global_train
2467,6,TLF,global_train
2468,6,TLF,global_train
2469,6,TLF,global_train
2470,6,TLF,global_train
2471,6,TLF,global_train
2472,6,TLF,global_train
2473,6,TLF,global_train
2474,6,TLF,global_train
2475,6,TLF,global_train
2476,6,TLF,global_train
2477,6,TLF,global_train
2478,6,TLF,global_train
2479,6,TLF,global_train
2480,6,TLF,global_train
2481,6,TLF,global_train
2482,6,TLF,global_train
2483,6,TLF,global_train
2484,6,TLF,global_train
2485,6,TLF,global_train
2486,6,TLF,global_train
2487,6,TLF,global_train
2488,6,TLF,global_train
2489,6,TLF,global_train
2490,6,TLF,global_train
2491,6,TLF,global_train
2492,6,TLF,global_train
2493,6,TLF,global_train
2494,6,TLF,global_train
2495,6,TLF,global_train
2496,6,TLF,global_train
2497,6,TLF,global_train
2498,6,TLF,global_train
2499,6,TLF,global_train
2500,6,TLF,global_train
2501,6,TLF,global_train
2502,6,TLF,global_train
2503,6,TLF,global_train
2504,6,TLF,global_train
2505,6,TLF,global_train
2506,6,TLF,global_train
2507,6,TLF,global_train
2508,6,TLF,global_train
2509,6,TLF,global_train
2510,6,TLF,global_train
2511,6,TLF,global_train
2512,6,TLF,global_train
2513,6,TLF,global_train
2514,6,TLF,global_train
2515,6,TLF,global_train
2516,6,TLF,global_train
2517,6,TLF,global_train
2518,6,TLF,global_train
2519,6,TLF,global_train
2520,6,TLF,global_train
2521,6,TLF,global_train
2522,6,TLF,global_train
2523,6,TLF,global_train
2524,6,TLF,global_train
2525,6,TLF,global_train
2526,6,TLF,global_train
2527,6,TLF,global_train
2528,6,TLF,global_train
2529,6,TLF,global_train
2530,6,TLF,global_train
2531,6,TLF,global_train
2532,6,TLF,global_train
2533,6,TLF,global_train
2534,6,TLF,global_train
2535,6,TLF,global_train
2536,6,TLF,global_train
2537,6,TLF,global_train
2538,6,TLF,global_train
2539,6,TLF,global_train
2540,6,TLF,global_train
2541,6,TLF,global_train
2542,6,TLF,global_train
2543,6,TLF,global_train
2544,6,TLF,global_train
2545,6,TLF,global_train
2546,6,TLF,global_train
2547,6,TLF,global_train
2548,6,TLF,global_train
2549,6,TLF,global_train
2550,6,TLF,global_train
2551,6,TLF,global_train
2552,6,TLF,global_train
2553,6,TLF,global_train
2554,6,TLF,global_train
2555,6,TLF,global_train
2556,6,TLF,global_train
2557,6,TLF,global_train
2558,6,TLF,global_train
2559,6,TLF,global_train
2560,6,TLF,global_train
2561,6,TLF,global_train
2562,6,TLF,global_train
2563,6,TLF,global_train
2564,6,TLF,global_train
2565,6,TLF,global_train
2566,6,TLF,global_train
2567,6,TLF,global_train
2568,6,TLF,global_train
2569,6,TLF,global_train
2570,6,TLF,global_train
2571,6,TLF,global_train
2572,6,TLF,global_train
2573,6,TLF,global_train
2574,6,TLF,global_train
2575,6,TLF,global_train
2576,6,TLF,global_train
2577,6,TLF,global_train
2578,6,TLF,global_train
2579,6,TLF,global_train
2580,6,TLF,global_train
2581,6,TLF,global_train
2582,6,TLF,global_train
2583,6,TLF,global_train
2584,6,TLF,global_train
2585,6,TLF,global_train
2586,6,TLF,global_train
2587,6,TLF,global_train
2588,6,TLF,global_train
2589,6,TLF,global_train
2590,6,TLF,global_train
2591,6,TLF,global_train
2592,6,TLF,global_train
2593,6,TLF,global_train
2594,6,TLF,global_train
2595,6,TLF,global_train
2596,6,TLF,global_train
2597,6,TLF,global_train
2598,6,TLF,global_train
2599,6,TLF,global_train
2600,6,TLF,global_train
2601,6,TLF,global_train
2602,6,TLF,global_train
2603,6,TLF,global_train
2604,6,TLF,global_train
2605,6,TLF,global_train
2606,6,TLF,global_train
2607,6,TLF,global_train
2608,6,TLF,global_train
2609,6,TLF,global_train
2610,6,TLF,global_train
2611,6,TLF,global_train
2612,6,TLF,global_train
2613,6,TLF,global_train
2614,6,TLF,global_train
2615,6,TLF,global_train
2616,6,TLF,global_train
2617,6,TLF,global_train
2618,6,TLF,global_train
2619,6,TLF,global_train
2620,6,TLF,global_train
2621,6,TLF,global_train
2622,6,TLF,global_train
2623,6,TLF,global_train
2624,6,TLF,global_train
2625,6,TLF,global_train
2626,6,TLF,global_train
2627,6,TLF,global_train
2628,6,TLF,global_train
2629,6,TLF,global_train
2630,6,TLF,global_train
2631,6,TLF,global_train
2632,6,TLF,global_train
2633,6,TLF,global_train
2634,6,TLF,global_train
2635,6,TLF,global_train
2636,6,TLF,global_train
2637,6,TLF,global_train
2638,6,TLF,global_train
2639,6,TLF,global_train
2640,6,TLF,global_train
2641,6,TLF,global_train
2642,6,TLF,global_train
2643,6,TLF,global_train
2644,6,TLF,global_train
2645,6,TLF,global_train
2646,6,TLF,global_train
2647,6,TLF,global_train
2648,6,TLF,global_train
2649,6,TLF,global_train
2650,6,TLF,global_train
2651,6,TLF,global_train
2652,6,TLF,global_train
2653,6,TLF,global_train
2654,6,TLF,global_train
2655,6,TLF,global_train
2656,6,TLF,global_train
2657,6,TLF,global_train
2658,6,TLF,global_train
2659,6,TLF,global_train
2660,6,TLF,global_train
2661,6,TLF,global_train
2662,6,TLF,global_train
2663,6,TLF,global_train
2664,6,TLF,global_train
2665,6,TLF,global_train
2666,6,TLF,global_train
2667,6,TLF,global_train
2668,6,TLF,global_train
2669,6,TLF,global_train
2670,6,TLF,global_train
2671,6,TLF,global_train
2672,6,TLF,global_train
2673,6,TLF,global_train
2674,6,TLF,global_train
2675,6,TLF,global_train
2676,6,TLF,global_train
2677,6,TLF,global_train
2678,6,TLF,global_train
2679,6,TLF,global_train
2680,6,TLF,global_train
2681,6,TLF,global_train
2682,6,TLF,global_train
2683,6,TLL,global_train
2684,6,TLL,global_train
2685,6,TLL,global_train
2686,6,TLL,global_train
2687,6,TLL,global_train
2688,6,TLL,global_train
2689,6,TLL,global_train
2690,6,TLL,global_train
2691,6,TLL,global_train
2692,6,TLL,global_train
2693,6,TLL,global_train
2694,6,TLL,global_train
2695,6,TLL,global_train
2696,6,TLL,global_train
2697,6,TLL,global_train
2698,6,TLL,global_train
2699,6,TLL,global_train
2700,6,TLL,global_train
2701,6,TLL,global_train
2702,6,TLL,global_train
2703,6,TLL,global_train
2704,6,TLL,global_train
2705,6,TLL,global_train
2706,6,TLL,global_train
2707,6,TLL,global_train
2708,6,TLL,global_train
2709,6,TLL,global_train
2710,6,TLL,global_train
2711,6,TLL,global_train
2712,6,TLL,global_train
2713,6,TLR,global_train
2714,6,TLR,global_train
2715,6,TLR,global_train
2716,6,TLR,global_train
2717,6,TLR,global_train
2718,6,TLR,global_train
2719,6,TLR,global_train
2720,6,TLR,global_train
2721,6,TLR,global_train
2722,6,TLR,global_train
2723,6,TLR,global_train
2724,6,TLR,global_train
2725,6,TLR,global_train
2726,6,TLR,global_train
2727,6,TLR,global_train
2728,6,TLR,global_train
2729,6,TLR,global_train
2730,6,TLR,global_train
2731,6,TLR,global_train
2732,6,TLR,global_train
2733,6,TLR,global_train
2734,6,TLR,global_train
2735,6,TLR,global_train
2736,6,TLR,global_train
2737,6,TLR,global_train
2738,6,TLR,global_train
2739,6,TLR,global_train
2740,6,TLR,global_train
2741,6,TLR,global_train
2742,6,TLR,global_train
2743,6,TUP,global_train
2744,6,TUP,global_train
2745,6,TUP,global_train
2746,6,TUP,global_train
2747,6,TUP,global_train
2748,6,TUP,global_train
2749,6,TUP,global_train
2750,6,TUP,global_train
2751,6,TUP,global_train
2752,6,TUP,global_train
2753,6,TUP,global_train
2754,6,TUP,global_train
2755,6,TUP,global_train
2756,6,TUP,global_train
2757,6,TUP,global_train
2758,6,TUP,global_train
2759,6,TUP,global_train
2760,6,TUP,global_train
2761,6,TUP,global_train
2762,6,TUP,global_train
2763,6,TUP,global_train
2764,6,TUP,global_train
2765,6,TUP,global_train
2766,6,TUP,global_train
2767,6,TUP,global_train
2768,6,TUP,global_train
2769,6,TUP,global_train
2770,6,TUP,global_train
2771,6,TUP,global_train
2772,6,TUP,global_train
2773,6,TUP,global_train
2774,6,TUP,global_train
2775,6,TUP,global_train
2776,6,TUP,global_train
2777,6,TUP,global_train
2778,6,TUP,global_train
2779,6,TUP,global_train
2780,6,TUP,global_train
2781,6,TUP,global_train
2782,6,TUP,global_train
2783,6,TUP,global_train
2784,6,TUP,global_train
2785,6,TUP,global_train
2786,6,TUP,global_train
2787,6,TUP,global_train
2788,6,TUP,global_train
2789,6,TUP,global_train
2790,6,TUP,global_train
2791,6,TUP,global_train
2792,6,TUP,global_train
2793,6,TUP,global_train
2794,6,TUP,global_train
2795,6,TUP,global_train
2796,6,TUP,global_train
2797,6,TUP,global_train
2798,6,TUP,global_train
2799,6,TUP,global_train
2800,6,TUP,global_train
2801,6,TUP,global_train
2802,6,TUP,global_train
2803,6,TUP,global_train
2804,6,TUP,global_train
2805,6,TUP,global_train
2806,6,TUP,global_train
2807,6,TUP,global_train
2808,6,TUP,global_train
2809,6,TUP,global_train
2810,6,TUP,global_train
2811,6,TUP,global_train
2812,6,TUP,global_train
2813,6,TUP,global_train
2814,6,TUP,global_train
2815,6,TUP,global_train
2816,6,TUP,global_train
2817,6,TUP,global_train
2818,6,TUP,global_train
2819,6,TUP,global_train
2820,6,TUP,global_train
2821,6,TUP,global_train
2822,6,TUP,global_train
2823,6,TUP,global_train
2824,6,TUP,global_train
2825,6,TUP,global_train
2826,6,TUP,global_train
2827,6,TUP,global_train
2828,6,TUP,global_train
2829,6,TUP,global_train
2830,6,TUP,global_train
2831,6,TUP,global_train
2832,6,TUP,global_train
2833,6,TUP,global_train
2834,6,TUP,global_train
2835,6,TUP,global_train
2836,6,TUP,global_train
2837,6,TUP,global_train
2838,6,TUP,global_train
2839,6,TUP,global_train
2840,6,TUP,global_train
2841,6,TUP,global_train
2842,6,TUP,global_train
2843,6,TUP,global_train
2844,6,TUP,global_train
2845,6,TUP,global_train
2846,6,TUP,global_train
2847,6,TUP,global_train
2848,6,TUP,global_train
2849,6,TUP,global_train
2850,6,TUP,global_train
2851,6,TUP,global_train
2852,6,TUP,global_train
2853,6,TUP,global_train
2854,6,TUP,global_train
2855,6,TUP,global_train
2856,6,TUP,global_train
2857,6,TUP,global_train
2858,6,TUP,global_train
2859,6,TUP,global_train
2860,6,TUP,global_train
2861,6,TUP,global_train
2862,6,TUP,global_train
2863,6,TUP,global_train
2864,6,TUP,global_train
2865,6,TUP,global_train
2866,6,TUP,global_train
2867,6,TUP,global_train
2868,6,TUP,global_train
2869,6,TUP,global_train
2870,6,TUP,global_train
2871,6,TUP,global_train
2872,6,TUP,global_train
2873,6,TUP,global_train
2874,7,TLB,personal_eval
2875,7,TLB,personal_eval
2876,7,TLB,personal_eval
2877,7,TLB,personal_eval
2878,7,TLB,personal_eval
2879,7,TLB,personal_eval
2880,7,TLB,personal_eval
2881,7,TLB,personal_eval
2882,7,TLB,personal_eval
2883,7,TLB,personal_eval
2884,7,TLB,personal_eval
2885,7,TLB,personal_eval
2886,7,TLB,personal_eval
2887,7,TLB,personal_eval
2888,7,TLB,personal_eval
2889,7,TLB,personal_eval
2890,7,TLB,personal_eval
2891,7,TLB,personal_eval
2892,7,TLB,personal_eval
2893,7,TLB,personal_eval
2894,7,TLB,personal_eval
2895,7,TLB,personal_eval
2896,7,TLB,personal_eval
2897,7,TLB,personal_eval
2898,7,TLB,personal_eval
2899,7,TLB,personal_eval
2900,7,TLB,personal_eval
2901,7,TLB,personal_eval
2902,7,TLB,personal_eval
2903,7,TLB,personal_eval
2904,7,TLB,personal_eval
2905,7,TLB,personal_eval
2906,7,TLB,personal_eval
2907,7,TLB,personal_eval
2908,7,TLB,personal_eval
2909,7,TLB,personal_eval
2910,7,TLB,personal_eval
2911,7,TLB,personal_eval
2912,7,TLB,personal_eval
2913,7,TLB,personal_eval
2914,7,TLB,personal_eval
2915,7,TLB,personal_eval
2916,7,TLB,personal_eval
2917,7,TLB,personal_eval
2918,7,TLB,personal_eval
2919,7,TLB,personal_eval
2920,7,TLF,personal_eval
2921,7,TLF,personal_eval
2922,7,TLF,personal_eval
2923,7,TLF,personal_eval
2924,7,TLF,personal_eval
2925,7,TLF,personal_eval
2926,7,TLF,personal_eval
2927,7,TLF,personal_eval
2928,7,TLF,personal_eval
2929,7,TLF,personal_eval
2930,7,TLF,personal_eval
2931,7,TLF,personal_eval
2932,7,TLF,personal_eval
2933,7,TLF,personal_eval
2934,7,TLF,personal_eval
2935,7,TLF,personal_eval
2936,7,TLF,personal_eval
2937,7,TLF,personal_eval
2938,7,TLF,personal_eval
2939,7,TLF,personal_eval
2940,7,TLF,personal_eval
2941,7,TLF,personal_eval
2942,7,TLF,personal_eval
2943,7,TLF,personal_eval
2944,7,TLF,personal_eval
2945,7,TLF,personal_eval
2946,7,TLF,personal_eval
2947,7,TLF,personal_eval
2948,7,TLF,personal_eval
2949,7,TLF,personal_eval
2950,7,TLF,personal_eval
2951,7,TLF,personal_eval
2952,7,TLF,personal_eval
2953,7,TLF,personal_eval
2954,7,TLF,personal_eval
2955,7,TLF,personal_eval
2956,7,TLF,personal_eval
2957,7,TLF,personal_eval
2958,7,TLF,personal_eval
2959,7,TLF,personal_eval
2960,7,TLF,personal_eval
2961,7,TLF,personal_eval
2962,7,TLF,personal_eval
2963,7,TLF,personal_eval
2964,7,TLF,personal_eval
2965,7,TLF,personal_eval
2966,7,TLF,personal_eval
2967,7,TLF,personal_eval
2968,7,TLF,personal_eval
2969,7,TLF,personal_eval
2970,7,TLF,personal_eval
2971,7,TLF,personal_eval
2972,7,TLF,personal_eval
2973,7,TLF,personal_eval
2974,7,TLF,personal_eval
2975,7,TLF,personal_eval
2976,7,TLF,personal_eval
2977,7,TLF,personal_eval
2978,7,TLF,personal_eval
2979,7,TLF,personal_eval
2980,7,TLF,personal_eval
2981,7,TLF,personal_eval
2982,7,TLF,personal_eval
2983,7,TLF,personal_eval
2984,7,TLF,personal_eval
2985,7,TLF,personal_eval
2986,7,TLF,personal_eval
2987,7,TLF,personal_eval
2988,7,TLF,personal_eval
2989,7,TLF,personal_eval
2990,7,TLF,personal_eval
2991,7,TLF,personal_eval
2992,7,TLF,personal_eval
2993,7,TLF,personal_eval
2994,7,TLF,personal_eval
2995,7,TLF,personal_eval
2996,7,TLF,personal_eval
2997,7,TLF,personal_eval
2998,7,TLF,personal_eval
2999,7,TLF,personal_eval
3000,7,TLF,personal_eval
3001,7,TLF,personal_eval
3002,7,TLF,personal_eval
3003,7,TLF,personal_eval
3004,7,TLF,personal_eval
3005,7,TLF,personal_eval
3006,7,TLF,personal_eval
3007,7,TLF,personal_eval
3008,7,TLF,personal_eval
3009,7,TLF,personal_eval
3010,7,TLF,personal_eval
3011,7,TLF,personal_eval
3012,7,TLF,personal_eval
3013,7,TLF,personal_eval
3014,7,TLF,personal_eval
3015,7,TLF,personal_eval
3016,7,TLF,personal_eval
3017,7,TLF,personal_eval
3018,7,TLF,personal_eval
3019,7,TLF,personal_eval
3020,7,TLF,personal_eval
3021,7,TLF,personal_eval
3022,7,TLF,personal_eval
3023,7,TLF,personal_eval
3024,7,TLF,personal_eval
3025,7,TLF,personal_eval
3026,7,TLF,personal_eval
3027,7,TLF,personal_eval
3028,7,TLF,personal_eval
3029,7,TLF,personal_eval
3030,7,TLF,personal_eval
3031,7,TLF,personal_eval
3032,7,TLF,personal_eval
3033,7,TLF,personal_eval
3034,7,TLF,personal_eval
3035,7,TLF,personal_eval
3036,7,TLF,personal_eval
3037,7,TLF,personal_eval
3038,7,TLF,personal_eval
3039,7,TLF,personal_eval
3040,7,TLF,personal_eval
3041,7,TLF,personal_eval
3042,7,TLF,personal_eval
3043,7,TLF,personal_eval
3044,7,TLF,personal_eval
3045,7,TLF,personal_eval
3046,7,TLF,personal_eval
3047,7,TLF,personal_eval
3048,7,TLF,personal_eval
3049,7,TLF,personal_eval
3050,7,TLF,personal_eval
3051,7,TLF,personal_eval
3052,7,TLF,personal_eval
3053,7,TLF,personal_eval
3054,7,TLF,personal_eval
3055,7,TLF,personal_eval
3056,7,TLF,personal_eval
3057,7,TLF,personal_eval
3058,7,TLF,personal_eval
3059,7,TLF,personal_eval
3060,7,TLF,personal_eval
3061,7,TLF,personal_eval
3062,7,TLF,personal_eval
3063,7,TLF,personal_eval
3064,7,TLL,personal_eval
3065,7,TLL,personal_eval
3066,7,TLL,personal_eval
3067,7,TLL,personal_eval
3068,7,TLL,personal_eval
3069,7,TLL,personal_eval
3070,7,TLL,personal_eval
3071,7,TLL,personal_eval
3072,7,TLL,personal_eval
3073,7,TLL,personal_eval
3074,7,TLL,personal_eval
3075,7,TLL,personal_eval
3076,7,TLL,personal_eval
3077,7,TLL,personal_eval
3078,7,TLL,personal_eval
3079,7,TLL,personal_eval
3080,7,TLL,personal_eval
3081,7,TLL,personal_eval
3082,7,TLL,personal_eval
3083,7,TLL,personal_eval
3084,7,TLL,personal_eval
3085,7,TLL,personal_eval
3086,7,TLL,personal_eval
3087,7,TLL,personal_eval
3088,7,TLL,personal_eval
3089,7,TLL,personal_eval
3090,7,TLL,personal_eval
3091,7,TLL,personal_eval
3092,7,TLL,personal_eval
3093,7,TLL,personal_eval
3094,7,TLR,personal_eval
3095,7,TLR,personal_eval
3096,7,TLR,personal_eval
3097,7,TLR,personal_eval
3098,7,TLR,personal_eval
3099,7,TLR,personal_eval
3100,7,TLR,personal_eval
3101,7,TLR,personal_eval
3102,7,TLR,personal_eval
3103,7,TLR,personal_eval
3104,7,TLR,personal_eval
3105,7,TLR,personal_eval
3106,7,TLR,personal_eval
3107,7,TLR,personal_eval
3108,7,TLR,personal_eval
3109,7,TLR,personal_eval
3110,7,TLR,personal_eval
3111,7,TLR,personal_eval
3112,7,TLR,personal_eval
3113,7,TLR,personal_eval
3114,7,TLR,personal_eval
3115,7,TLR,personal_eval
3116,7,TLR,personal_eval
3117,7,TLR,personal_eval
3118,7,TLR,personal_eval
3119,7,TLR,personal_eval
3120,7,TLR,personal_eval
3121,7,TLR,personal_eval
3122,7,TLR,personal_eval
3123,7,TLR,personal_eval
3124,7,TUP,personal_calibration
3125,7,TUP,personal_eval
3126,7,TUP,personal_calibration
3127,7,TUP,personal_eval
3128,7,TUP,personal_eval
3129,7,TUP,personal_eval
3130,7,TUP,personal_eval
3131,7,TUP,personal_eval
3132,7,TUP,personal_eval
3133,7,TUP,personal_eval
3134,7,TUP,personal_eval
3135,7,TUP,personal_eval
3136,7,TUP,personal_eval
3137,7,TUP,personal_eval
3138,7,TUP,personal_calibration
3139,7,TUP,personal_eval
3140,7,TUP,personal_calibration
3141,7,TUP,personal_calibration
3142,7,TUP,personal_eval
3143,7,TUP,personal_eval
3144,7,TUP,personal_calibration
3145,7,TUP,personal_eval
3146,7,TUP,personal_eval
3147,7,TUP,personal_eval
3148,7,TUP,personal_eval
3149,7,TUP,personal_calibration
3150,7,TUP,personal_eval
3151,7,TUP,personal_calibration
3152,7,TUP,personal_eval
3153,7,TUP,personal_calibration
3154,7,TUP,personal_eval
3155,7,TUP,personal_calibration
3156,7,TUP,personal_eval
3157,7,TUP,personal_eval
3158,7,TUP,personal_eval
3159,7,TUP,personal_eval
3160,7,TUP,personal_eval
3161,7,TUP,personal_eval
3162,7,TUP,personal_eval
3163,7,TUP,personal_calibration
3164,7,TUP,personal_eval
3165,7,TUP,personal_eval
3166,7,TUP,personal_eval
3167,7,TUP,personal_eval
3168,7,TUP,personal_eval
3169,7,TUP,personal_eval
3170,7,TUP,personal_eval
3171,7,TUP,personal_calibration
3172,7,TUP,personal_eval
3173,7,TUP,personal_eval
3174,8,TLB,personal_eval
3175,8,TLF,personal_eval
3176,8,TLF,personal_eval
3177,8,TLF,personal_eval
3178,8,TLF,personal_eval
3179,8,TLF,personal_eval
3180,8,TLF,personal_eval
3181,8,TLF,personal_eval
3182,8,TLF,personal_eval
3183,8,TLF,personal_eval
3184,8,TLF,personal_eval
3185,8,TLF,personal_eval
3186,8,TLF,personal_eval
3187,8,TLF,personal_eval
3188,8,TLF,personal_eval
3189,8,TLF,personal_eval
3190,8,TLF,personal_eval
3191,8,TLF,personal_eval
3192,8,TLF,personal_eval
3193,8,TLF,personal_eval
3194,8,TLF,personal_eval
3195,8,TLF,personal_eval
3196,8,TLF,personal_eval
3197,8,TLF,personal_eval
3198,8,TLF,personal_eval
3199,8,TLF,personal_eval
3200,8,TLF,personal_eval
3201,8,TLF,personal_eval
3202,8,TLF,personal_eval
3203,8,TLF,personal_eval
3204,8,TLF,personal_eval
3205,8,TLF,personal_eval
3206,8,TLF,personal_eval
3207,8,TLF,personal_eval
3208,8,TLF,personal_eval
3209,8,TLF,personal_eval
3210,8,TLF,personal_eval
3211,8,TLF,personal_eval
3212,8,TLF,personal_eval
3213,8,TLF,personal_eval
3214,8,TLF,personal_eval
3215,8,TLF,personal_eval
3216,8,TLF,personal_eval
3217,8,TLF,personal_eval
3218,8,TLF,personal_eval
3219,8,TLF,personal_eval
3220,8,TLF,personal_eval
3221,8,TLF,personal_eval
3222,8,TLF,personal_eval
3223,8,TLF,personal_eval
3224,8,TLF,personal_eval
3225,8,TLF,personal_eval
3226,8,TLF,personal_eval
3227,8,TLF,personal_eval
3228,8,TLF,personal_eval
3229,8,TLF,personal_eval
3230,8,TLF,personal_eval
3231,8,TLF,personal_eval
3232,8,TLF,personal_eval
3233,8,TLF,personal_eval
3234,8,TLF,personal_eval
3235,8,TLF,personal_eval
3236,8,TLF,personal_eval
3237,8,TLF,personal_eval
3238,8,TLF,personal_eval
3239,8,TLF,personal_eval
3240,8,TLF,personal_eval
3241,8,TLF,personal_eval
3242,8,TLF,personal_eval
